ID_ENTIDAD,ENTIDAD,ID_DISTRITO_FEDERAL,DISTRITO_FEDERAL,SECCION,PAN,PRI,PRD,PVEM,PT,MC,MORENA,PAN_PRI_PRD,PAN_PRD,PAN_PRI,PRI_PRD,PVEM_PT_MORENA,PVEM_PT,PVEM_MORENA,PT_MORENA,CANDIDATO/A NO REGISTRADO/A,VOTOS NULOS,TOTAL_VOTOS_CALCULADOS,LISTA_NOMINAL,PAN_PERCENTAGE,PRI_PERCENTAGE,PRD_PERCENTAGE,PVEM_PERCENTAGE,PT_PERCENTAGE,MC_PERCENTAGE,MORENA_PERCENTAGE,PAN_PRI_PRD_PERCENTAGE,PAN_PRD_PERCENTAGE,PAN_PRI_PERCENTAGE,PRI_PRD_PERCENTAGE,PVEM_PT_MORENA_PERCENTAGE,PVEM_PT_PERCENTAGE,PVEM_MORENA_PERCENTAGE,PT_MORENA_PERCENTAGE,CANDIDATO/A NO REGISTRADO/A_PERCENTAGE,VOTOS NULOS_PERCENTAGE,PARTICIPATION_PERCENTAGE
9,CIUDAD DE MÉXICO,5.0,TLALPAN,4234,439,103,11,46,88,132,774,48,1,10,1,115,2,12,16,3,34,1835,2706,23.923705722070846,5.61307901907357,0.5994550408719346,2.506811989100817,4.795640326975477,7.193460490463215,42.17983651226158,2.6158038147138964,0.05449591280653951,0.544959128065395,0.05449591280653951,6.267029972752043,0.10899182561307902,0.6539509536784741,0.8719346049046321,0.16348773841961853,1.8528610354223434,67.81226903178123
9,CIUDAD DE MÉXICO,5.0,TLALPAN,4235,516,144,27,78,99,202,957,53,13,8,0,125,4,11,26,5,27,2295,3213,22.483660130718956,6.2745098039215685,1.1764705882352942,3.3986928104575163,4.313725490196078,8.801742919389978,41.69934640522876,2.309368191721133,0.5664488017429194,0.34858387799564267,0.0,5.446623093681917,0.17429193899782133,0.4793028322440087,1.132897603485839,0.2178649237472767,1.1764705882352942,71.42857142857143
9,CIUDAD DE MÉXICO,5.0,TLALPAN,4236,206,104,18,63,82,151,705,30,2,6,1,96,10,7,23,4,35,1543,2223,13.350615683732988,6.740116655865197,1.1665586519766689,4.08295528191834,5.314322747893714,9.786130913804278,45.69021386908619,1.9442644199611145,0.12961762799740764,0.38885288399222295,0.06480881399870382,6.221646143875567,0.6480881399870383,0.45366169799092676,1.4906027219701878,0.2592352559948153,2.268308489954634,69.41070625281152
9,CIUDAD DE MÉXICO,5.0,TLALPAN,4237,289,129,30,120,106,279,1227,65,3,9,1,167,16,18,19,2,54,2534,3975,11.404893449092345,5.0907655880031575,1.1838989739542225,4.73559589581689,4.183109707971586,11.010260457774269,48.4214680347277,2.565114443567482,0.11838989739542227,0.35516969218626676,0.03946329913180742,6.590370955011839,0.6314127861089187,0.7103393843725335,0.749802683504341,0.07892659826361484,2.131018153117601,63.74842767295598
9,CIUDAD DE MÉXICO,5.0,TLALPAN,4238,278,116,21,97,121,248,1089,50,2,5,1,150,10,22,23,1,57,2291,3433,12.134439109559144,5.063291139240507,0.9166302924487123,4.233958969882147,5.28153644696639,10.824967263203842,47.53382802269751,2.182453077258839,0.08729812309035355,0.2182453077258839,0.043649061545176775,6.547359231776517,0.4364906154517678,0.9602793539938891,1.003928415539066,0.043649061545176775,2.4879965080750766,66.73463443052724
9,CIUDAD DE MÉXICO,5.0,TLALPAN,4239,220,107,18,60,97,182,856,50,1,10,0,102,2,5,14,2,33,1759,2465,12.507106310403637,6.083001705514497,1.023308698123934,3.411028993746447,5.514496873223423,10.346787947697555,48.664013644115975,2.8425241614553722,0.05685048322910744,0.5685048322910745,0.0,5.79874928936896,0.11370096645821488,0.28425241614553726,0.7959067652075044,0.11370096645821488,1.8760659465605456,71.35902636916836
9,CIUDAD DE MÉXICO,5.0,TLALPAN,4240,105,47,6,26,35,69,276,16,2,1,0,23,1,1,4,0,11,623,823,16.853932584269664,7.54414125200642,0.9630818619582664,4.173354735152488,5.617977528089887,11.075441412520064,44.301765650080256,2.568218298555377,0.32102728731942215,0.16051364365971107,0.0,3.6918138041733553,0.16051364365971107,0.16051364365971107,0.6420545746388443,0.0,1.7656500802568218,75.69866342648845
9,CIUDAD DE MÉXICO,5.0,TLALPAN,4250,183,87,22,86,103,191,789,30,1,3,1,122,10,18,16,3,32,1697,2598,10.783736004714202,5.1266941661756045,1.296405421331762,5.06776664702416,6.069534472598703,11.255156157925752,46.4938126104891,1.7678255745433118,0.05892751915144372,0.1767825574543312,0.05892751915144372,7.189157336476135,0.5892751915144373,1.060695344725987,0.9428403064230996,0.1767825574543312,1.8856806128461991,65.31947652040031
9,CIUDAD DE MÉXICO,5.0,TLALPAN,4267,254,42,8,25,21,59,281,23,0,2,0,31,1,3,5,2,15,772,1033,32.90155440414508,5.4404145077720205,1.0362694300518136,3.2383419689119166,2.7202072538860103,7.642487046632124,36.39896373056995,2.9792746113989637,0.0,0.2590673575129534,0.0,4.015544041450777,0.1295336787564767,0.38860103626943004,0.6476683937823834,0.2590673575129534,1.9430051813471503,74.73378509196516
9,CIUDAD DE MÉXICO,5.0,TLALPAN,4268,156,37,7,15,16,52,239,18,1,2,0,19,0,4,6,1,11,584,751,26.71232876712329,6.335616438356165,1.1986301369863013,2.5684931506849313,2.73972602739726,8.904109589041095,40.92465753424658,3.0821917808219177,0.17123287671232876,0.3424657534246575,0.0,3.2534246575342465,0.0,0.684931506849315,1.0273972602739725,0.17123287671232876,1.8835616438356164,77.762982689747
9,CIUDAD DE MÉXICO,5.0,TLALPAN,5544,209,53,18,72,60,156,677,31,1,7,0,102,12,13,22,2,33,1468,2082,14.237057220708445,3.610354223433242,1.226158038147139,4.904632152588556,4.087193460490464,10.626702997275205,46.11716621253406,2.111716621253406,0.06811989100817438,0.4768392370572207,0.0,6.948228882833788,0.8174386920980926,0.8855585831062671,1.4986376021798364,0.13623978201634876,2.2479564032697548,70.50912584053795
9,CIUDAD DE MÉXICO,5.0,TLALPAN,5547,23,6,1,0,3,9,21,7,0,0,0,3,1,0,0,0,4,78,119,29.48717948717949,7.6923076923076925,1.282051282051282,0.0,3.8461538461538463,11.538461538461538,26.923076923076923,8.974358974358974,0.0,0.0,0.0,3.8461538461538463,1.282051282051282,0.0,0.0,0.0,5.128205128205128,65.54621848739495
9,CIUDAD DE MÉXICO,5.0,TLALPAN,5566,1253,127,27,27,14,67,286,67,2,18,0,19,2,3,6,5,18,1941,2558,64.55435342606903,6.543019062339001,1.3910355486862442,1.3910355486862442,0.7212776919113859,3.4518289541473464,14.734672849046884,3.4518289541473464,0.10303967027305513,0.9273570324574961,0.0,0.9788768675940238,0.10303967027305513,0.1545595054095827,0.3091190108191654,0.2575991756826378,0.9273570324574961,75.87959343236903
9,CIUDAD DE MÉXICO,5.0,TLALPAN,5567,852,76,22,20,12,45,199,41,0,7,3,20,0,4,4,2,12,1319,1625,64.59438968915845,5.761940864291129,1.6679302501895377,1.5163002274450341,0.9097801364670205,3.411675511751327,15.08718726307809,3.10841546626232,0.0,0.530705079605762,0.22744503411675512,1.5163002274450341,0.0,0.3032600454890068,0.3032600454890068,0.1516300227445034,0.9097801364670205,81.16923076923077
9,CIUDAD DE MÉXICO,5.0,TLALPAN,5568,364,64,23,47,49,147,624,23,2,8,0,58,2,13,12,6,26,1468,2198,24.795640326975477,4.35967302452316,1.5667574931880108,3.2016348773841963,3.337874659400545,10.013623978201634,42.50681198910082,1.5667574931880108,0.13623978201634876,0.544959128065395,0.0,3.9509536784741144,0.13623978201634876,0.8855585831062671,0.8174386920980926,0.4087193460490463,1.7711171662125342,66.78798908098271
9,CIUDAD DE MÉXICO,5.0,TLALPAN,5569,132,29,6,24,36,94,429,18,1,4,1,51,6,4,10,0,19,864,1281,15.277777777777779,3.356481481481482,0.6944444444444444,2.7777777777777777,4.166666666666666,10.87962962962963,49.65277777777778,2.083333333333333,0.11574074074074073,0.4629629629629629,0.11574074074074073,5.902777777777778,0.6944444444444444,0.4629629629629629,1.1574074074074074,0.0,2.199074074074074,67.44730679156909
9,CIUDAD DE MÉXICO,5.0,TLALPAN,5570,227,61,18,52,50,142,666,38,2,4,0,90,5,13,21,1,31,1421,2103,15.97466572836031,4.292751583391977,1.266713581984518,3.6593947923997185,3.5186488388458828,9.992962702322309,46.86840253342716,2.674173117522871,0.14074595355383532,0.28149190710767064,0.0,6.33356790992259,0.3518648838845883,0.9148486980999296,1.477832512315271,0.07037297677691766,2.1815622800844476,67.57013789824062
9,CIUDAD DE MÉXICO,5.0,TLALPAN,5571,283,76,16,42,61,177,677,45,2,5,0,68,6,8,13,0,29,1508,2180,18.76657824933687,5.039787798408488,1.0610079575596816,2.7851458885941645,4.045092838196287,11.73740053050398,44.89389920424403,2.9840848806366047,0.1326259946949602,0.33156498673740054,0.0,4.509283819628647,0.3978779840848806,0.5305039787798408,0.8620689655172413,0.0,1.9230769230769231,69.1743119266055
9,CIUDAD DE MÉXICO,5.0,TLALPAN,5595,137,45,13,54,46,142,756,19,0,2,0,113,6,11,6,2,32,1384,2278,9.898843930635838,3.251445086705202,0.9393063583815029,3.901734104046243,3.3236994219653178,10.260115606936417,54.6242774566474,1.3728323699421965,0.0,0.1445086705202312,0.0,8.164739884393063,0.4335260115606936,0.7947976878612716,0.4335260115606936,0.1445086705202312,2.312138728323699,60.7550482879719
9,CIUDAD DE MÉXICO,5.0,TLALPAN,5596,153,65,22,84,68,157,998,25,1,5,1,104,12,15,16,3,32,1761,2980,8.68824531516184,3.691084611016468,1.2492901760363428,4.770017035775128,3.8614423622941514,8.915388983532084,56.67234525837592,1.4196479273140261,0.05678591709256105,0.2839295854628052,0.05678591709256105,5.905735377626349,0.6814310051107325,0.8517887563884157,0.9085746734809768,0.17035775127768313,1.8171493469619535,59.09395973154362
9,CIUDAD DE MÉXICO,5.0,TLALPAN,5597,196,72,18,92,80,153,768,25,2,2,0,93,8,21,12,1,34,1577,2502,12.428662016487001,4.56563094483196,1.14140773620799,5.833861762840837,5.072923272035511,9.701965757767914,48.7000634115409,1.5852885225110969,0.12682308180088775,0.12682308180088775,0.0,5.897273303741281,0.507292327203551,1.3316423589093214,0.7609384908053266,0.06341154090044387,2.155992390615092,63.02957633892886
9,CIUDAD DE MÉXICO,5.0,TLALPAN,5598,256,79,23,97,70,138,802,49,3,6,3,117,10,17,17,0,35,1722,2763,14.866434378629501,4.5876887340301975,1.335656213704994,5.6329849012775846,4.0650406504065035,8.013937282229964,46.573751451800234,2.8455284552845526,0.17421602787456447,0.34843205574912894,0.17421602787456447,6.794425087108014,0.5807200929152149,0.9872241579558653,0.9872241579558653,0.0,2.0325203252032518,62.32356134636265
9,CIUDAD DE MÉXICO,5.0,TLALPAN,5618,149,43,2,42,63,96,440,28,0,2,2,48,7,10,18,0,24,974,1778,15.297741273100614,4.414784394250513,0.20533880903490762,4.312114989733059,6.46817248459959,9.856262833675565,45.17453798767967,2.8747433264887063,0.0,0.20533880903490762,0.20533880903490762,4.9281314168377826,0.7186858316221766,1.0266940451745379,1.8480492813141685,0.0,2.4640657084188913,54.780652418447694
9,CIUDAD DE MÉXICO,5.0,TLALPAN,5619,807,132,26,35,50,162,660,81,1,9,1,73,5,5,11,3,32,2093,2754,38.55709507883421,6.306736741519351,1.2422360248447204,1.6722408026755853,2.388915432393693,7.740086000955566,31.53368370759675,3.870043000477783,0.047778308647873864,0.43000477783086477,0.047778308647873864,3.487816531294792,0.23889154323936934,0.23889154323936934,0.5255613951266125,0.1433349259436216,1.5289058767319637,75.99854756717502
9,CIUDAD DE MÉXICO,5.0,TLALPAN,5620,804,120,27,52,75,149,698,81,4,10,0,54,6,8,14,6,26,2134,2702,37.675726335520146,5.623242736644799,1.2652296157450795,2.436738519212746,3.5145267104029996,6.982193064667292,32.708528584817245,3.7956888472352386,0.18744142455482662,0.4686035613870665,0.0,2.530459231490159,0.28116213683223995,0.37488284910965325,0.6560449859418931,0.28116213683223995,1.218369259606373,78.97853441894893
9,CIUDAD DE MÉXICO,6.0,LA MAGDALENA CONTRERAS,2972,208,59,8,12,12,24,218,16,1,4,0,18,2,1,1,2,8,594,765,35.01683501683502,9.932659932659933,1.3468013468013467,2.0202020202020203,2.0202020202020203,4.040404040404041,36.7003367003367,2.6936026936026933,0.16835016835016833,0.6734006734006733,0.0,3.0303030303030303,0.33670033670033667,0.16835016835016833,0.16835016835016833,0.33670033670033667,1.3468013468013467,77.64705882352942
9,CIUDAD DE MÉXICO,6.0,LA MAGDALENA CONTRERAS,2973,231,78,11,9,13,33,209,20,1,2,0,21,0,2,4,3,6,643,785,35.925349922239505,12.130637636080872,1.7107309486780715,1.3996889580093312,2.021772939346812,5.132192846034215,32.50388802488336,3.1104199066874028,0.15552099533437014,0.3110419906687403,0.0,3.265940902021773,0.0,0.3110419906687403,0.6220839813374806,0.46656298600311047,0.9331259720062209,81.91082802547771
9,CIUDAD DE MÉXICO,6.0,LA MAGDALENA CONTRERAS,2974,216,62,11,9,14,38,233,22,0,4,0,12,0,3,3,0,17,644,787,33.54037267080746,9.627329192546584,1.7080745341614907,1.3975155279503106,2.1739130434782608,5.900621118012422,36.18012422360248,3.4161490683229814,0.0,0.6211180124223602,0.0,1.8633540372670807,0.0,0.4658385093167702,0.4658385093167702,0.0,2.639751552795031,81.8297331639136
9,CIUDAD DE MÉXICO,6.0,LA MAGDALENA CONTRERAS,2975,163,41,5,8,9,25,120,10,0,3,0,11,0,0,0,0,4,399,499,40.852130325814535,10.275689223057643,1.2531328320802004,2.0050125313283207,2.2556390977443606,6.265664160401002,30.075187969924812,2.506265664160401,0.0,0.7518796992481203,0.0,2.756892230576441,0.0,0.0,0.0,0.0,1.0025062656641603,79.95991983967936
9,CIUDAD DE MÉXICO,6.0,LA MAGDALENA CONTRERAS,2976,239,73,8,13,19,52,195,27,2,3,0,17,4,0,6,3,11,672,835,35.56547619047619,10.863095238095239,1.1904761904761905,1.9345238095238095,2.8273809523809526,7.738095238095238,29.017857142857146,4.017857142857143,0.2976190476190476,0.4464285714285714,0.0,2.5297619047619047,0.5952380952380952,0.0,0.8928571428571428,0.4464285714285714,1.636904761904762,80.47904191616766
9,CIUDAD DE MÉXICO,6.0,LA MAGDALENA CONTRERAS,2977,262,59,11,13,12,22,128,25,0,4,0,7,0,1,2,2,5,553,669,47.377938517179025,10.669077757685352,1.9891500904159132,2.3508137432188065,2.1699819168173597,3.9783001808318263,23.146473779385172,4.520795660036167,0.0,0.7233273056057866,0.0,1.2658227848101267,0.0,0.18083182640144665,0.3616636528028933,0.3616636528028933,0.9041591320072333,82.66068759342302
9,CIUDAD DE MÉXICO,6.0,LA MAGDALENA CONTRERAS,2978,254,67,6,8,10,32,183,35,2,4,1,19,0,5,6,0,17,649,809,39.13713405238829,10.323574730354391,0.9244992295839755,1.2326656394453006,1.5408320493066257,4.930662557781202,28.197226502311246,5.3929121725731894,0.30816640986132515,0.6163328197226503,0.15408320493066258,2.9275808936825887,0.0,0.7704160246533128,0.9244992295839755,0.0,2.6194144838212634,80.22249690976514
9,CIUDAD DE MÉXICO,6.0,LA MAGDALENA CONTRERAS,2979,201,59,5,13,9,51,187,20,0,4,2,21,3,3,4,3,12,597,770,33.66834170854271,9.882747068676718,0.8375209380234505,2.1775544388609713,1.507537688442211,8.542713567839195,31.32328308207705,3.350083752093802,0.0,0.6700167504187605,0.33500837520938026,3.5175879396984926,0.5025125628140703,0.5025125628140703,0.6700167504187605,0.5025125628140703,2.0100502512562812,77.53246753246754
9,CIUDAD DE MÉXICO,6.0,LA MAGDALENA CONTRERAS,2980,343,42,13,19,4,24,81,19,1,4,1,4,1,1,1,2,4,564,668,60.815602836879435,7.446808510638298,2.304964539007092,3.368794326241135,0.7092198581560284,4.25531914893617,14.361702127659576,3.368794326241135,0.1773049645390071,0.7092198581560284,0.1773049645390071,0.7092198581560284,0.1773049645390071,0.1773049645390071,0.1773049645390071,0.3546099290780142,0.7092198581560284,84.4311377245509
9,CIUDAD DE MÉXICO,6.0,LA MAGDALENA CONTRERAS,2981,442,57,15,8,5,13,110,13,2,2,0,4,1,2,1,2,4,681,835,64.90455212922174,8.370044052863436,2.2026431718061676,1.1747430249632893,0.7342143906020557,1.908957415565345,16.152716593245227,1.908957415565345,0.2936857562408223,0.2936857562408223,0.0,0.5873715124816447,0.14684287812041116,0.2936857562408223,0.14684287812041116,0.2936857562408223,0.5873715124816447,81.55688622754491
9,CIUDAD DE MÉXICO,6.0,LA MAGDALENA CONTRERAS,2982,659,71,22,9,16,24,140,28,2,8,1,19,2,1,2,0,9,1013,1263,65.0542941757157,7.00888450148075,2.171767028627838,0.8884501480750246,1.5794669299111548,2.3692003948667324,13.820335636722605,2.7640671273445214,0.19743336623889435,0.7897334649555774,0.09871668311944717,1.8756169792694966,0.19743336623889435,0.09871668311944717,0.19743336623889435,0.0,0.8884501480750246,80.20585906571654
9,CIUDAD DE MÉXICO,6.0,LA MAGDALENA CONTRERAS,2983,554,61,12,1,0,12,75,30,2,7,0,6,0,1,3,2,2,768,909,72.13541666666666,7.942708333333333,1.5625,0.13020833333333331,0.0,1.5625,9.765625,3.90625,0.26041666666666663,0.9114583333333334,0.0,0.78125,0.0,0.13020833333333331,0.390625,0.26041666666666663,0.26041666666666663,84.48844884488449
9,CIUDAD DE MÉXICO,6.0,LA MAGDALENA CONTRERAS,2984,119,82,6,47,40,63,363,18,0,5,1,42,3,8,7,0,22,826,1170,14.40677966101695,9.927360774818402,0.7263922518159807,5.690072639225181,4.842615012106537,7.627118644067797,43.946731234866824,2.1791767554479415,0.0,0.6053268765133172,0.12106537530266344,5.084745762711865,0.36319612590799033,0.9685230024213075,0.847457627118644,0.0,2.663438256658596,70.5982905982906
9,CIUDAD DE MÉXICO,6.0,LA MAGDALENA CONTRERAS,2985,103,81,8,28,22,54,394,9,0,0,0,45,5,7,11,1,13,781,1098,13.188220230473751,10.371318822023047,1.0243277848911652,3.585147247119078,2.8169014084507045,6.9142125480153656,50.44814340588989,1.1523687580025608,0.0,0.0,0.0,5.761843790012804,0.6402048655569782,0.8962868117797695,1.4084507042253522,0.12804097311139565,1.6645326504481435,71.12932604735883
9,CIUDAD DE MÉXICO,6.0,LA MAGDALENA CONTRERAS,2986,130,80,8,49,28,101,402,32,0,2,1,48,3,9,6,1,21,921,1298,14.115092290988057,8.686210640608035,0.8686210640608035,5.320304017372422,3.040173724212812,10.966340933767643,43.648208469055376,3.474484256243214,0.0,0.21715526601520088,0.10857763300760044,5.211726384364821,0.32573289902280134,0.9771986970684038,0.6514657980456027,0.10857763300760044,2.2801302931596092,70.95531587057012
9,CIUDAD DE MÉXICO,6.0,LA MAGDALENA CONTRERAS,2987,99,68,6,29,27,75,359,15,0,0,0,38,1,4,4,0,18,743,997,13.324360699865412,9.152086137281291,0.8075370121130552,3.9030955585464335,3.6339165545087484,10.094212651413189,48.31763122476447,2.0188425302826376,0.0,0.0,0.0,5.114401076716016,0.13458950201884254,0.5383580080753702,0.5383580080753702,0.0,2.4226110363391657,74.5235707121364
9,CIUDAD DE MÉXICO,6.0,LA MAGDALENA CONTRERAS,2988,118,102,10,55,22,97,470,21,1,3,0,36,1,9,8,2,8,963,1345,12.2533748701973,10.59190031152648,1.0384215991692627,5.711318795430945,2.284527518172378,10.07268951194185,48.80581516095535,2.1806853582554515,0.10384215991692627,0.3115264797507788,0.0,3.7383177570093453,0.10384215991692627,0.9345794392523363,0.8307372793354102,0.20768431983385255,0.8307372793354102,71.59851301115242
9,CIUDAD DE MÉXICO,6.0,LA MAGDALENA CONTRERAS,2989,106,68,11,28,23,90,473,20,0,3,0,44,6,8,9,1,15,905,1290,11.712707182320441,7.513812154696133,1.2154696132596685,3.0939226519337018,2.541436464088398,9.94475138121547,52.26519337016574,2.209944751381215,0.0,0.3314917127071823,0.0,4.861878453038674,0.6629834254143646,0.8839779005524863,0.9944751381215469,0.11049723756906078,1.6574585635359116,70.15503875968993
9,CIUDAD DE MÉXICO,6.0,LA MAGDALENA CONTRERAS,2990,74,56,7,43,31,79,304,9,0,3,0,45,2,8,7,0,13,681,981,10.866372980910425,8.223201174743025,1.0279001468428781,6.31424375917768,4.552129221732746,11.600587371512482,44.640234948605,1.3215859030837005,0.0,0.4405286343612335,0.0,6.607929515418502,0.2936857562408223,1.1747430249632893,1.0279001468428781,0.0,1.908957415565345,69.41896024464832
9,CIUDAD DE MÉXICO,6.0,LA MAGDALENA CONTRERAS,2991,90,72,12,50,40,108,485,20,0,3,1,48,4,11,11,0,17,972,1540,9.25925925925926,7.4074074074074066,1.2345679012345678,5.1440329218107,4.11522633744856,11.11111111111111,49.89711934156379,2.05761316872428,0.0,0.30864197530864196,0.102880658436214,4.938271604938271,0.411522633744856,1.131687242798354,1.131687242798354,0.0,1.7489711934156378,63.116883116883116
9,CIUDAD DE MÉXICO,6.0,LA MAGDALENA CONTRERAS,2992,79,72,10,38,60,120,557,11,1,4,0,79,3,6,14,0,21,1075,1728,7.348837209302325,6.6976744186046515,0.9302325581395349,3.5348837209302326,5.5813953488372094,11.162790697674419,51.813953488372086,1.0232558139534882,0.09302325581395349,0.37209302325581395,0.0,7.348837209302325,0.27906976744186046,0.5581395348837209,1.302325581395349,0.0,1.9534883720930232,62.21064814814815
9,CIUDAD DE MÉXICO,6.0,LA MAGDALENA CONTRERAS,2993,49,76,7,56,54,117,661,19,0,11,1,87,8,7,10,1,25,1189,1798,4.121110176619007,6.3919259882254,0.5887300252312868,4.7098402018502945,4.541631623212783,9.840201850294365,55.592935239697226,1.59798149705635,0.0,0.9251471825063078,0.08410428931875526,7.317073170731707,0.6728343145500421,0.5887300252312868,0.8410428931875525,0.08410428931875526,2.1026072329688814,66.12903225806451
9,CIUDAD DE MÉXICO,6.0,LA MAGDALENA CONTRERAS,2994,92,74,23,52,45,100,682,27,0,3,0,75,3,15,14,2,28,1235,1968,7.449392712550608,5.991902834008097,1.862348178137652,4.2105263157894735,3.643724696356275,8.097165991902834,55.22267206477732,2.186234817813765,0.0,0.24291497975708504,0.0,6.0728744939271255,0.24291497975708504,1.214574898785425,1.1336032388663968,0.16194331983805668,2.2672064777327936,62.75406504065041
9,CIUDAD DE MÉXICO,6.0,LA MAGDALENA CONTRERAS,2995,40,47,3,32,25,52,353,6,0,1,0,42,5,8,5,1,19,639,953,6.259780907668231,7.355242566510173,0.4694835680751174,5.007824726134586,3.912363067292645,8.137715179968701,55.24256651017214,0.9389671361502347,0.0,0.1564945226917058,0.0,6.572769953051644,0.7824726134585289,1.2519561815336464,0.7824726134585289,0.1564945226917058,2.97339593114241,67.0514165792235
9,CIUDAD DE MÉXICO,6.0,LA MAGDALENA CONTRERAS,2996,125,102,7,27,25,84,360,18,3,2,0,27,4,6,5,4,22,821,1150,15.225334957369064,12.423873325213155,0.8526187576126675,3.2886723507917175,3.0450669914738127,10.23142509135201,43.8489646772229,2.192448233861145,0.3654080389768575,0.24360535931790497,0.0,3.2886723507917175,0.48721071863580995,0.730816077953715,0.6090133982947624,0.48721071863580995,2.679658952496955,71.3913043478261
9,CIUDAD DE MÉXICO,6.0,LA MAGDALENA CONTRERAS,2997,66,39,2,14,25,42,186,17,0,0,0,27,1,5,4,1,6,435,592,15.172413793103448,8.96551724137931,0.45977011494252873,3.218390804597701,5.747126436781609,9.655172413793103,42.758620689655174,3.9080459770114944,0.0,0.0,0.0,6.206896551724138,0.22988505747126436,1.1494252873563218,0.9195402298850575,0.22988505747126436,1.3793103448275863,73.47972972972973
9,CIUDAD DE MÉXICO,6.0,LA MAGDALENA CONTRERAS,2998,616,75,19,6,8,18,58,30,2,8,0,7,0,0,0,2,7,856,1020,71.96261682242991,8.761682242990654,2.219626168224299,0.7009345794392523,0.9345794392523363,2.102803738317757,6.775700934579438,3.5046728971962615,0.23364485981308408,0.9345794392523363,0.0,0.8177570093457943,0.0,0.0,0.0,0.23364485981308408,0.8177570093457943,83.92156862745098
9,CIUDAD DE MÉXICO,6.0,LA MAGDALENA CONTRERAS,2999,447,80,9,15,8,34,158,28,1,8,1,15,0,1,5,2,11,823,971,54.3134872417983,9.720534629404618,1.0935601458080195,1.8226002430133657,0.9720534629404617,4.131227217496963,19.19805589307412,3.402187120291616,0.12150668286755771,0.9720534629404617,0.12150668286755771,1.8226002430133657,0.0,0.12150668286755771,0.6075334143377886,0.24301336573511542,1.336573511543135,84.75798146240989
9,CIUDAD DE MÉXICO,6.0,LA MAGDALENA CONTRERAS,3000,524,80,20,18,23,57,210,30,4,5,0,22,1,2,3,3,7,1009,1223,51.932606541129836,7.928642220019821,1.9821605550049552,1.7839444995044598,2.2794846382556986,5.649157581764123,20.812685827552034,2.973240832507433,0.39643211100099107,0.4955401387512388,0.0,2.180376610505451,0.09910802775024777,0.19821605550049554,0.29732408325074333,0.29732408325074333,0.6937561942517344,82.50204415372036
9,CIUDAD DE MÉXICO,6.0,LA MAGDALENA CONTRERAS,3001,773,127,31,18,17,57,190,51,3,14,0,24,2,3,6,2,10,1328,1634,58.20783132530121,9.563253012048193,2.33433734939759,1.355421686746988,1.2801204819277108,4.292168674698795,14.307228915662652,3.8403614457831323,0.2259036144578313,1.0542168674698795,0.0,1.8072289156626504,0.15060240963855423,0.2259036144578313,0.4518072289156626,0.15060240963855423,0.7530120481927711,81.27294981640148
9,CIUDAD DE MÉXICO,6.0,LA MAGDALENA CONTRERAS,3002,485,56,13,3,3,25,94,25,0,4,0,9,0,2,1,1,10,731,873,66.34746922024624,7.660738714090288,1.7783857729138166,0.4103967168262654,0.4103967168262654,3.4199726402188784,12.859097127222983,3.4199726402188784,0.0,0.5471956224350205,0.0,1.231190150478796,0.0,0.27359781121751026,0.13679890560875513,0.13679890560875513,1.3679890560875512,83.73424971363116
9,CIUDAD DE MÉXICO,6.0,LA MAGDALENA CONTRERAS,3003,339,39,16,2,4,3,48,25,0,3,0,3,0,0,1,0,4,487,614,69.60985626283367,8.008213552361395,3.285420944558522,0.41067761806981523,0.8213552361396305,0.6160164271047228,9.856262833675565,5.133470225872689,0.0,0.6160164271047228,0.0,0.6160164271047228,0.0,0.0,0.20533880903490762,0.0,0.8213552361396305,79.31596091205212
9,CIUDAD DE MÉXICO,6.0,LA MAGDALENA CONTRERAS,3004,453,191,11,26,29,84,343,49,2,6,0,47,3,7,6,1,14,1272,1576,35.613207547169814,15.015723270440251,0.8647798742138365,2.044025157232704,2.279874213836478,6.60377358490566,26.965408805031448,3.852201257861635,0.15723270440251574,0.4716981132075472,0.0,3.6949685534591192,0.2358490566037736,0.550314465408805,0.4716981132075472,0.07861635220125787,1.10062893081761,80.71065989847716
9,CIUDAD DE MÉXICO,6.0,LA MAGDALENA CONTRERAS,3005,354,88,12,19,10,51,235,35,2,6,2,12,0,2,5,1,13,847,1066,41.79456906729634,10.38961038961039,1.4167650531286895,2.2432113341204247,1.1806375442739079,6.02125147579693,27.744982290436838,4.132231404958678,0.23612750885478156,0.7083825265643447,0.23612750885478156,1.4167650531286895,0.0,0.23612750885478156,0.5903187721369539,0.11806375442739078,1.5348288075560803,79.45590994371481
9,CIUDAD DE MÉXICO,6.0,LA MAGDALENA CONTRERAS,3006,408,66,12,20,16,42,146,21,0,4,0,10,1,1,3,5,7,762,900,53.54330708661418,8.661417322834646,1.574803149606299,2.6246719160104988,2.099737532808399,5.511811023622047,19.160104986876643,2.7559055118110236,0.0,0.5249343832020997,0.0,1.3123359580052494,0.13123359580052493,0.13123359580052493,0.39370078740157477,0.6561679790026247,0.9186351706036745,84.66666666666667
